tensor,expert,model_offset,nbytes,shape,n_expert,residual_ms,touches
blk.30.ffn_down_exps.weight,102,109099356416,4456448,2048x4096x256,256,1.989000,2
blk.5.ffn_down_exps.weight,63,19354939648,4456448,2048x4096x256,256,1.989000,12
blk.16.ffn_down_exps.weight,3,58504593152,4456448,2048x4096x256,256,1.987000,4
blk.8.ffn_down_exps.weight,41,30014752512,4456448,2048x4096x256,256,1.985000,8
blk.2.ffn_down_exps.weight,89,8731171072,4456448,2048x4096x256,256,1.984000,5
blk.20.ffn_up_exps.weight,45,75303058176,4456448,4096x2048x256,256,1.983000,3
blk.32.ffn_up_exps.weight,195,118960303872,4456448,4096x2048x256,256,1.982000,9
blk.21.ffn_down_exps.weight,17,76468314368,4456448,2048x4096x256,256,1.981000,3
blk.38.ffn_up_exps.weight,38,139755030784,4456448,4096x2048x256,256,1.978000,1
blk.39.ffn_down_exps.weight,9,140915830528,4456448,2048x4096x256,256,1.977000,6
blk.21.ffn_up_exps.weight,219,79650218240,4456448,4096x2048x256,256,1.974000,2
blk.39.ffn_down_exps.weight,154,141562015488,4456448,2048x4096x256,256,1.973000,8
blk.7.ffn_up_exps.weight,219,29496643328,4456448,4096x2048x256,256,1.973000,2
blk.27.ffn_up_exps.weight,177,100957436672,4456448,4096x2048x256,256,1.970000,15
blk.8.ffn_up_exps.weight,41,32296453888,4456448,4096x2048x256,256,1.969000,8
blk.17.ffn_up_exps.weight,208,65271604480,4456448,4096x2048x256,256,1.968000,5
blk.39.ffn_up_exps.weight,9,143197531904,4456448,4096x2048x256,256,1.968000,6
blk.33.ffn_down_exps.weight,74,119711110400,4456448,2048x4096x256,256,1.967000,4
blk.36.ffn_up_exps.weight,79,132772948736,4456448,4096x2048x256,256,1.967000,3
blk.32.ffn_down_exps.weight,195,116678602496,4456448,2048x4096x256,256,1.966000,9
blk.2.ffn_down_exps.weight,236,9386268928,4456448,2048x4096x256,256,1.963000,2
blk.5.ffn_up_exps.weight,254,22487822592,4456448,4096x2048x256,256,1.962000,3
blk.17.ffn_down_exps.weight,70,62374913280,4456448,2048x4096x256,256,1.960000,2
blk.35.ffn_up_exps.weight,48,129041740544,4456448,4096x2048x256,256,1.959000,6
blk.0.ffn_down_exps.weight,77,1515346688,4456448,2048x4096x256,256,1.957000,7
blk.8.ffn_up_exps.weight,3,32127108864,4456448,4096x2048x256,256,1.955000,1
blk.2.ffn_up_exps.weight,123,11164391680,4456448,4096x2048x256,256,1.954000,2
blk.39.ffn_up_exps.weight,80,143513939712,4456448,4096x2048x256,256,1.954000,6
blk.32.ffn_down_exps.weight,103,116268609280,4456448,2048x4096x256,256,1.952000,3
blk.5.ffn_up_exps.weight,181,22162501888,4456448,4096x2048x256,256,1.952000,5
blk.35.ffn_up_exps.weight,198,129710207744,4456448,4096x2048x256,256,1.949000,6
blk.17.ffn_up_exps.weight,217,65311712512,4456448,4096x2048x256,256,1.947000,7
blk.29.ffn_down_exps.weight,90,105452820736,4456448,2048x4096x256,256,1.947000,8
blk.34.ffn_down_exps.weight,4,122992217344,4456448,2048x4096x256,256,1.946000,9
blk.6.ffn_up_exps.weight,95,25372305664,4456448,4096x2048x256,256,1.946000,7
blk.36.ffn_down_exps.weight,123,130687331072,4456448,2048x4096x256,256,1.945000,3
blk.0.ffn_up_exps.weight,121,3993131776,4456448,4096x2048x256,256,1.944000,2
blk.25.ffn_up_exps.weight,98,93440580864,4456448,4096x2048x256,256,1.944000,10
blk.8.ffn_down_exps.weight,73,30157358848,4456448,2048x4096x256,256,1.941000,8
blk.0.ffn_down_exps.weight,105,1640127232,4456448,2048x4096x256,256,1.939000,1
blk.33.ffn_up_exps.weight,251,122781603072,4456448,4096x2048x256,256,1.939000,6
blk.8.ffn_down_exps.weight,248,30937237248,4456448,2048x4096x256,256,1.938000,3
blk.6.ffn_down_exps.weight,20,22756370688,4456448,2048x4096x256,256,1.936000,9
blk.30.ffn_down_exps.weight,170,109402394880,4456448,2048x4096x256,256,1.935000,1
blk.9.ffn_down_exps.weight,58,33662250240,4456448,2048x4096x256,256,1.934000,7
blk.2.ffn_up_exps.weight,62,10892548352,4456448,4096x2048x256,256,1.933000,2
blk.25.ffn_down_exps.weight,167,91466374400,4456448,2048x4096x256,256,1.933000,3
blk.12.ffn_up_exps.weight,162,47165276928,4456448,4096x2048x256,256,1.932000,1
blk.29.ffn_up_exps.weight,222,108322773248,4456448,4096x2048x256,256,1.932000,8
blk.31.ffn_down_exps.weight,242,113294997248,4456448,2048x4096x256,256,1.932000,7
blk.36.ffn_down_exps.weight,79,130491247360,4456448,2048x4096x256,256,1.931000,3
blk.14.ffn_down_exps.weight,218,52297933056,4456448,2048x4096x256,256,1.928000,1
blk.5.ffn_down_exps.weight,160,19787215104,4456448,2048x4096x256,256,1.927000,4
blk.17.ffn_up_exps.weight,243,65427580160,4456448,4096x2048x256,256,1.926000,2
blk.0.ffn_up_exps.weight,66,3748027136,4456448,4096x2048x256,256,1.924000,4
blk.2.ffn_down_exps.weight,242,9413007616,4456448,2048x4096x256,256,1.921000,3
blk.1.ffn_down_exps.weight,47,4947840256,4456448,2048x4096x256,256,1.920000,2
blk.6.ffn_down_exps.weight,230,23692224768,4456448,2048x4096x256,256,1.920000,7
blk.24.ffn_down_exps.weight,196,88023873280,4456448,2048x4096x256,256,1.918000,2
blk.9.ffn_up_exps.weight,161,36402965760,4456448,4096x2048x256,256,1.917000,7
blk.0.ffn_up_exps.weight,201,4349647616,4456448,4096x2048x256,256,1.916000,9
blk.0.ffn_up_exps.weight,24,3560856320,4456448,4096x2048x256,256,1.916000,9
blk.0.ffn_up_exps.weight,42,3641072384,4456448,4096x2048x256,256,1.916000,9
blk.20.ffn_up_exps.weight,247,76203260672,4456448,4096x2048x256,256,1.912000,7
blk.35.ffn_down_exps.weight,61,126817972992,4456448,2048x4096x256,256,1.912000,2
blk.1.ffn_down_exps.weight,37,4903275776,4456448,2048x4096x256,256,1.908000,2
blk.19.ffn_down_exps.weight,236,70279480064,4456448,2048x4096x256,256,1.908000,7
blk.2.ffn_up_exps.weight,239,11681339648,4456448,4096x2048x256,256,1.904000,2
blk.8.ffn_down_exps.weight,207,30754522880,4456448,2048x4096x256,256,1.904000,11
blk.16.ffn_down_exps.weight,124,59043823360,4456448,2048x4096x256,256,1.903000,2
blk.20.ffn_down_exps.weight,45,73021356800,4456448,2048x4096x256,256,1.903000,3
blk.27.ffn_up_exps.weight,119,100698962688,4456448,4096x2048x256,256,1.900000,7
blk.29.ffn_down_exps.weight,222,106041071872,4456448,2048x4096x256,256,1.899000,8
blk.13.ffn_up_exps.weight,29,50144307456,4456448,4096x2048x256,256,1.897000,3
blk.9.ffn_down_exps.weight,161,34121264384,4456448,2048x4096x256,256,1.897000,7
blk.19.ffn_down_exps.weight,19,69312430848,4456448,2048x4096x256,256,1.896000,7
blk.23.ffn_down_exps.weight,209,84488748800,4456448,2048x4096x256,256,1.896000,6
blk.33.ffn_up_exps.weight,189,122505303296,4456448,4096x2048x256,256,1.894000,3
blk.37.ffn_up_exps.weight,3,136005996800,4456448,4096x2048x256,256,1.894000,8
blk.18.ffn_up_exps.weight,124,68490321152,4456448,4096x2048x256,256,1.893000,2
blk.36.ffn_up_exps.weight,70,132732840704,4456448,4096x2048x256,256,1.893000,2
blk.34.ffn_up_exps.weight,4,125273918720,4456448,4096x2048x256,256,1.892000,9
blk.7.ffn_up_exps.weight,40,28698939136,4456448,4096x2048x256,256,1.892000,1
blk.1.ffn_down_exps.weight,191,5589568768,4456448,2048x4096x256,256,1.888000,2
blk.36.ffn_down_exps.weight,201,131034934016,4456448,2048x4096x256,256,1.887000,4
blk.11.ffn_down_exps.weight,2,40577485568,4456448,2048x4096x256,256,1.882000,2
blk.25.ffn_up_exps.weight,167,93748075776,4456448,4096x2048x256,256,1.882000,3
blk.17.ffn_down_exps.weight,217,63030011136,4456448,2048x4096x256,256,1.881000,7
blk.31.ffn_up_exps.weight,80,114854754048,4456448,4096x2048x256,256,1.875000,3
blk.34.ffn_down_exps.weight,178,123767639296,4456448,2048x4096x256,256,1.872000,7
blk.37.ffn_down_exps.weight,33,133857988864,4456448,2048x4096x256,256,1.871000,11
blk.11.ffn_up_exps.weight,93,43264723712,4456448,4096x2048x256,256,1.870000,7
blk.21.ffn_down_exps.weight,219,77368516864,4456448,2048x4096x256,256,1.870000,2
blk.1.ffn_up_exps.weight,159,7728663808,4456448,4096x2048x256,256,1.867000,2
blk.2.ffn_down_exps.weight,197,9212467456,4456448,2048x4096x256,256,1.861000,3
blk.19.ffn_up_exps.weight,78,71857062656,4456448,4096x2048x256,256,1.858000,4
blk.17.ffn_down_exps.weight,243,63145878784,4456448,2048x4096x256,256,1.857000,2
blk.19.ffn_up_exps.weight,53,71745651456,4456448,4096x2048x256,256,1.856000,5
blk.24.ffn_down_exps.weight,139,87769855744,4456448,2048x4096x256,256,1.855000,2
blk.9.ffn_up_exps.weight,184,36505464064,4456448,4096x2048x256,256,1.851000,3
blk.0.ffn_up_exps.weight,102,3908459264,4456448,4096x2048x256,256,1.849000,5
blk.11.ffn_down_exps.weight,89,40965196544,4456448,2048x4096x256,256,1.849000,9
blk.12.ffn_down_exps.weight,226,45168788224,4456448,2048x4096x256,256,1.849000,2
blk.5.ffn_down_exps.weight,78,19421786368,4456448,2048x4096x256,256,1.847000,4
blk.31.ffn_down_exps.weight,65,112506205952,4456448,2048x4096x256,256,1.846000,6
blk.3.ffn_up_exps.weight,113,14694667008,4456448,4096x2048x256,256,1.845000,2
blk.18.ffn_down_exps.weight,208,66582961408,4456448,2048x4096x256,256,1.844000,2
blk.20.ffn_down_exps.weight,50,73043639040,4456448,2048x4096x256,256,1.843000,13
blk.30.ffn_down_exps.weight,66,108938924288,4456448,2048x4096x256,256,1.843000,4
blk.18.ffn_up_exps.weight,37,68102610176,4456448,4096x2048x256,256,1.841000,3
blk.39.ffn_up_exps.weight,166,143897194240,4456448,4096x2048x256,256,1.841000,10
blk.5.ffn_down_exps.weight,181,19880800512,4456448,2048x4096x256,256,1.840000,5
blk.37.ffn_up_exps.weight,33,136139690240,4456448,4096x2048x256,256,1.839000,11
blk.36.ffn_down_exps.weight,70,130451139328,4456448,2048x4096x256,256,1.835000,2
blk.25.ffn_up_exps.weight,47,93213302016,4456448,4096x2048x256,256,1.833000,14
blk.2.ffn_up_exps.weight,192,11471886592,4456448,4096x2048x256,256,1.832000,1
blk.2.ffn_up_exps.weight,8,10651900160,4456448,4096x2048x256,256,1.832000,1
blk.9.ffn_down_exps.weight,155,34094525696,4456448,2048x4096x256,256,1.831000,3
blk.0.ffn_up_exps.weight,197,4331821824,4456448,4096x2048x256,256,1.830000,2
blk.1.ffn_up_exps.weight,47,7229541632,4456448,4096x2048x256,256,1.826000,2
blk.0.ffn_down_exps.weight,222,2161531648,4456448,2048x4096x256,256,1.825000,3
blk.19.ffn_up_exps.weight,38,71678804736,4456448,4096x2048x256,256,1.825000,3
blk.13.ffn_down_exps.weight,119,48263686400,4456448,2048x4096x256,256,1.823000,9
blk.22.ffn_down_exps.weight,206,80903641344,4456448,2048x4096x256,256,1.821000,6
blk.21.ffn_down_exps.weight,92,76802547968,4456448,2048x4096x256,256,1.820000,7
blk.33.ffn_up_exps.weight,188,122500846848,4456448,4096x2048x256,256,1.819000,2
blk.21.ffn_up_exps.weight,210,79610110208,4456448,4096x2048x256,256,1.816000,2
blk.10.ffn_up_exps.weight,160,39991567616,4456448,4096x2048x256,256,1.815000,5
blk.21.ffn_up_exps.weight,30,78807949568,4456448,4096x2048x256,256,1.813000,6
blk.34.ffn_down_exps.weight,229,123994918144,4456448,2048x4096x256,256,1.813000,2
blk.0.ffn_down_exps.weight,182,1983273728,4456448,2048x4096x256,256,1.812000,7
blk.0.ffn_down_exps.weight,54,1412848384,4456448,2048x4096x256,256,1.812000,7
blk.18.ffn_down_exps.weight,185,66480463104,4456448,2048x4096x256,256,1.812000,4
blk.19.ffn_down_exps.weight,130,69807096576,4456448,2048x4096x256,256,1.812000,3
blk.30.ffn_up_exps.weight,3,110939869440,4456448,4096x2048x256,256,1.812000,2
blk.0.ffn_down_exps.weight,66,1466325760,4456448,2048x4096x256,256,1.810000,4
blk.31.ffn_up_exps.weight,37,114663126784,4456448,4096x2048x256,256,1.808000,3
blk.33.ffn_up_exps.weight,60,121930421504,4456448,4096x2048x256,256,1.808000,10
blk.31.ffn_down_exps.weight,81,112577509120,4456448,2048x4096x256,256,1.807000,8
blk.1.ffn_down_exps.weight,141,5366746368,4456448,2048x4096x256,256,1.806000,7
blk.1.ffn_down_exps.weight,217,5705436416,4456448,2048x4096x256,256,1.806000,7
blk.1.ffn_down_exps.weight,58,4996861184,4456448,2048x4096x256,256,1.806000,7
blk.9.ffn_down_exps.weight,240,34473323776,4456448,2048x4096x256,256,1.804000,3
blk.0.ffn_up_exps.weight,143,4091173632,4456448,4096x2048x256,256,1.803000,2
blk.18.ffn_up_exps.weight,208,68864662784,4456448,4096x2048x256,256,1.800000,2
blk.33.ffn_down_exps.weight,189,120223601920,4456448,2048x4096x256,256,1.800000,3
blk.39.ffn_up_exps.weight,192,144013061888,4456448,4096x2048x256,256,1.796000,8
blk.21.ffn_up_exps.weight,176,79458590976,4456448,4096x2048x256,256,1.795000,3
blk.14.ffn_down_exps.weight,215,52284563712,4456448,2048x4096x256,256,1.791000,5
blk.9.ffn_up_exps.weight,57,35939495168,4456448,4096x2048x256,256,1.790000,2
blk.39.ffn_up_exps.weight,154,143843716864,4456448,4096x2048x256,256,1.789000,8
blk.13.ffn_down_exps.weight,176,48517703936,4456448,2048x4096x256,256,1.787000,8
blk.34.ffn_down_exps.weight,34,123125910784,4456448,2048x4096x256,256,1.787000,6
blk.2.ffn_down_exps.weight,65,8624216320,4456448,2048x4096x256,256,1.785000,5
blk.10.ffn_up_exps.weight,203,40183194880,4456448,4096x2048x256,256,1.782000,6
blk.1.ffn_down_exps.weight,56,4987948288,4456448,2048x4096x256,256,1.780000,2
blk.3.ffn_down_exps.weight,201,12805133056,4456448,2048x4096x256,256,1.778000,2
blk.2.ffn_down_exps.weight,239,9399638272,4456448,2048x4096x256,256,1.775000,2
blk.27.ffn_up_exps.weight,61,100440488704,4456448,4096x2048x256,256,1.774000,1
blk.29.ffn_down_exps.weight,131,105635535104,4456448,2048x4096x256,256,1.774000,5
blk.0.ffn_down_exps.weight,191,2023381760,4456448,2048x4096x256,256,1.773000,2
blk.0.ffn_up_exps.weight,116,3970849536,4456448,4096x2048x256,256,1.773000,2
blk.30.ffn_down_exps.weight,21,108738384128,4456448,2048x4096x256,256,1.773000,5
blk.2.ffn_down_exps.weight,42,8521718016,4456448,2048x4096x256,256,1.772000,2
blk.35.ffn_down_exps.weight,146,127196771072,4456448,2048x4096x256,256,1.772000,3
blk.0.ffn_down_exps.weight,221,2157075200,4456448,2048x4096x256,256,1.770000,6
blk.0.ffn_down_exps.weight,255,2308594432,4456448,2048x4096x256,256,1.770000,6
blk.0.ffn_down_exps.weight,93,1586649856,4456448,2048x4096x256,256,1.770000,6
blk.6.ffn_up_exps.weight,45,25149483264,4456448,4096x2048x256,256,1.770000,2
blk.4.ffn_up_exps.weight,156,18479352576,4456448,4096x2048x256,256,1.768000,3
blk.25.ffn_down_exps.weight,136,91328224512,4456448,2048x4096x256,256,1.767000,12
blk.6.ffn_down_exps.weight,163,23393642752,4456448,2048x4096x256,256,1.767000,2
blk.20.ffn_up_exps.weight,48,75316427520,4456448,4096x2048x256,256,1.765000,3
blk.31.ffn_up_exps.weight,76,114836928256,4456448,4096x2048x256,256,1.765000,11
blk.6.ffn_down_exps.weight,3,22680611072,4456448,2048x4096x256,256,1.764000,6
blk.11.ffn_up_exps.weight,18,42930490112,4456448,4096x2048x256,256,1.763000,1
blk.23.ffn_down_exps.weight,118,84083212032,4456448,2048x4096x256,256,1.759000,2
blk.18.ffn_up_exps.weight,161,68655209728,4456448,4096x2048x256,256,1.758000,2
