seq,layer,row,rank,expert_idx,weight,sort_score,logit,bias,topk_tensor,weights_tensor
13654,75,0,5,57,0.118783072,14.7512941,-2.00400496,14.6325111,ffn_moe_topk-75,ffn_moe_weights-75
13655,75,0,6,24,0.140719742,14.745244,-1.80932474,14.6045246,ffn_moe_topk-75,ffn_moe_weights-75
13656,75,0,7,62,0.124975055,14.7184963,-1.94613802,14.5935211,ffn_moe_topk-75,ffn_moe_weights-75
13657,76,0,0,141,0.277297348,12.8639078,-0.957907498,12.5866108,ffn_moe_topk-76,ffn_moe_weights-76
13658,76,0,1,129,0.172469422,12.7630758,-1.5682261,12.5906067,ffn_moe_topk-76,ffn_moe_weights-76
13659,76,0,2,115,0.243451372,12.7590284,-1.13384962,12.5155773,ffn_moe_topk-76,ffn_moe_weights-76
13660,76,0,3,113,0.201893449,12.7525129,-1.37450194,12.5506191,ffn_moe_topk-76,ffn_moe_weights-76
13661,76,0,4,89,0.141478211,12.7070894,-1.80306649,12.5656109,ffn_moe_topk-76,ffn_moe_weights-76
13662,76,0,5,158,0.0970242321,12.6806355,-2.23073506,12.5836115,ffn_moe_topk-76,ffn_moe_weights-76
13663,76,0,6,204,0.103962041,12.6685753,-2.15395689,12.5646133,ffn_moe_topk-76,ffn_moe_weights-76
13664,76,0,7,102,0.0736355558,12.6682415,-2.53213978,12.5946064,ffn_moe_topk-76,ffn_moe_weights-76
13665,77,0,0,201,0.910785913,21.4804802,2.32326937,20.5696945,ffn_moe_topk-77,ffn_moe_weights-77
13666,77,0,1,110,0.656843543,21.1625729,0.649259508,20.5057297,ffn_moe_topk-77,ffn_moe_weights-77
13667,77,0,2,57,0.313025624,20.8997116,-0.786012053,20.5866852,ffn_moe_topk-77,ffn_moe_weights-77
13668,77,0,3,215,0.284941584,20.8346462,-0.920080125,20.5497055,ffn_moe_topk-77,ffn_moe_weights-77
13669,77,0,4,170,0.152080074,20.7267723,-1.71837902,20.5746918,ffn_moe_topk-77,ffn_moe_weights-77
13670,77,0,5,163,0.168414012,20.7241154,-1.5969094,20.5557022,ffn_moe_topk-77,ffn_moe_weights-77
13671,77,0,6,14,0.16810213,20.7128105,-1.59913802,20.5447083,ffn_moe_topk-77,ffn_moe_weights-77
13672,77,0,7,145,0.0735495314,20.6552372,-2.53340149,20.5816879,ffn_moe_topk-77,ffn_moe_weights-77
13673,3,0,0,41,0.5,35.1229706,0,34.6229706,ffn_moe_topk-3,ffn_moe_weights-3
13674,3,0,1,26,0.5,35.1189728,0,34.6189728,ffn_moe_topk-3,ffn_moe_weights-3
13675,3,0,2,166,0.5,35.1189728,0,34.6189728,ffn_moe_topk-3,ffn_moe_weights-3
13676,3,0,3,233,0.5,35.1189728,0,34.6189728,ffn_moe_topk-3,ffn_moe_weights-3
13677,3,0,4,15,0.5,35.1179733,0,34.6179733,ffn_moe_topk-3,ffn_moe_weights-3
13678,3,0,5,174,0.5,35.1159744,0,34.6159744,ffn_moe_topk-3,ffn_moe_weights-3
13679,3,0,6,11,0.5,35.1139755,0,34.6139755,ffn_moe_topk-3,ffn_moe_weights-3
13680,3,0,7,163,0.5,35.1129761,0,34.6129761,ffn_moe_topk-3,ffn_moe_weights-3
13681,4,0,0,0,0.5,0.5,0,0,ffn_moe_topk-4,ffn_moe_weights-4
13682,4,0,1,1,0.5,0.5,0,0,ffn_moe_topk-4,ffn_moe_weights-4
13683,4,0,2,2,0.5,0.5,0,0,ffn_moe_topk-4,ffn_moe_weights-4
13684,4,0,3,3,0.5,0.5,0,0,ffn_moe_topk-4,ffn_moe_weights-4
13685,4,0,4,4,0.5,0.5,0,0,ffn_moe_topk-4,ffn_moe_weights-4
13686,4,0,5,5,0.5,0.5,0,0,ffn_moe_topk-4,ffn_moe_weights-4
13687,4,0,6,6,0.5,0.5,0,0,ffn_moe_topk-4,ffn_moe_weights-4
13688,4,0,7,7,0.5,0.5,0,0,ffn_moe_topk-4,ffn_moe_weights-4
13689,5,0,0,122,0.835119724,22.2343578,1.62235558,21.3992386,ffn_moe_topk-5,ffn_moe_weights-5
13690,5,0,1,168,0.534012079,22.2061005,0.136258811,21.6720886,ffn_moe_topk-5,ffn_moe_weights-5
13691,5,0,2,91,0.734060585,22.202261,1.01532292,21.4682007,ffn_moe_topk-5,ffn_moe_weights-5
13692,5,0,3,93,0.482995659,22.1500874,-0.0680435449,21.6670914,ffn_moe_topk-5,ffn_moe_weights-5
13693,5,0,4,210,0.60179764,22.1159725,0.412960827,21.5141754,ffn_moe_topk-5,ffn_moe_weights-5
13694,5,0,5,182,0.697736144,22.1149654,0.836540639,21.4172287,ffn_moe_topk-5,ffn_moe_weights-5
13695,5,0,6,205,0.334083647,22.1081161,-0.689772725,21.7740326,ffn_moe_topk-5,ffn_moe_weights-5
13696,5,0,7,135,0.315683693,22.0877171,-0.773679495,21.7720337,ffn_moe_topk-5,ffn_moe_weights-5
13697,6,0,0,98,0.710202575,16.2200718,0.896367908,15.5098686,ffn_moe_topk-6,ffn_moe_weights-6
13698,6,0,1,193,0.33008644,15.9339151,-0.707794189,15.6038284,ffn_moe_topk-6,ffn_moe_weights-6
13699,6,0,2,227,0.425584763,15.9034805,-0.299888313,15.4778957,ffn_moe_topk-6,ffn_moe_weights-6
13700,6,0,3,157,0.225380599,15.8941717,-1.23458123,15.6687908,ffn_moe_topk-6,ffn_moe_weights-6
13701,6,0,4,36,0.3236655,15.893507,-0.736977041,15.5698414,ffn_moe_topk-6,ffn_moe_weights-6
13702,6,0,5,251,0.476279169,15.8902121,-0.0949547589,15.4139328,ffn_moe_topk-6,ffn_moe_weights-6
13703,6,0,6,154,0.238718852,15.8895216,-1.15971625,15.6508026,ffn_moe_topk-6,ffn_moe_weights-6
13704,6,0,7,255,0.290280163,15.8871183,-0.894023657,15.596838,ffn_moe_topk-6,ffn_moe_weights-6
13705,7,0,0,102,0.662470102,12.1753578,0.674321353,11.512888,ffn_moe_topk-7,ffn_moe_weights-7
13706,7,0,1,190,0.20314914,11.8289881,-1.36672711,11.6258392,ffn_moe_topk-7,ffn_moe_weights-7
13707,7,0,2,204,0.214581817,11.8194304,-1.29752529,11.6048489,ffn_moe_topk-7,ffn_moe_weights-7
13708,7,0,3,47,0.274619073,11.8125067,-0.971311808,11.5378876,ffn_moe_topk-7,ffn_moe_weights-7
13709,7,0,4,145,0.178602532,11.8124352,-1.5258441,11.6338329,ffn_moe_topk-7,ffn_moe_weights-7
13710,7,0,5,16,0.255422503,11.8103046,-1.06989789,11.554882,ffn_moe_topk-7,ffn_moe_weights-7
13711,7,0,6,26,0.154380322,11.8052025,-1.70065045,11.6508217,ffn_moe_topk-7,ffn_moe_weights-7
13712,7,0,7,39,0.170749977,11.8025894,-1.58032131,11.6318398,ffn_moe_topk-7,ffn_moe_weights-7
13713,8,0,0,14,0.729170918,10.3521376,0.990420103,9.62296677,ffn_moe_topk-8,ffn_moe_weights-8
13714,8,0,1,26,0.318108082,10.0519943,-0.762479961,9.73388672,ffn_moe_topk-8,ffn_moe_weights-8
13715,8,0,2,188,0.162085891,9.98492718,-1.64278913,9.82284164,ffn_moe_topk-8,ffn_moe_weights-8
13716,8,0,3,65,0.27350077,9.9843998,-0.976933062,9.71089935,ffn_moe_topk-8,ffn_moe_weights-8
13717,8,0,4,237,0.240423813,9.97632504,-1.15035725,9.73590088,ffn_moe_topk-8,ffn_moe_weights-8
13718,8,0,5,125,0.220496655,9.97537422,-1.26277447,9.75487709,ffn_moe_topk-8,ffn_moe_weights-8
13719,8,0,6,116,0.177459121,9.97530842,-1.53365803,9.79784966,ffn_moe_topk-8,ffn_moe_weights-8
13720,8,0,7,131,0.205941439,9.97181034,-1.34956527,9.76586914,ffn_moe_topk-8,ffn_moe_weights-8
13721,9,0,0,253,0.333939284,7.30122423,-0.690421641,6.96728516,ffn_moe_topk-9,ffn_moe_weights-9
13722,9,0,1,185,0.196512833,7.26574755,-1.40823328,7.06923485,ffn_moe_topk-9,ffn_moe_weights-9
13723,9,0,2,201,0.204289809,7.24154615,-1.35969543,7.03725624,ffn_moe_topk-9,ffn_moe_weights-9
13724,9,0,3,200,0.16179207,7.23702383,-1.6449542,7.07523155,ffn_moe_topk-9,ffn_moe_weights-9
13725,9,0,4,48,0.261816114,7.23610401,-1.03655052,6.97428799,ffn_moe_topk-9,ffn_moe_weights-9
13726,9,0,5,183,0.173190549,7.23542929,-1.56318188,7.06223869,ffn_moe_topk-9,ffn_moe_weights-9
13727,9,0,6,53,0.189410105,7.23465633,-1.45384765,7.04524612,ffn_moe_topk-9,ffn_moe_weights-9
13728,9,0,7,162,0.164552391,7.22979021,-1.62473881,7.065238,ffn_moe_topk-9,ffn_moe_weights-9
13729,10,0,0,229,0.211248651,7.21552896,-1.31741524,7.00428009,ffn_moe_topk-10,ffn_moe_weights-10
13730,10,0,1,93,0.202538803,7.21481371,-1.37050176,7.01227474,ffn_moe_topk-10,ffn_moe_weights-10
13731,10,0,2,134,0.160620198,7.18088865,-1.65362072,7.02026844,ffn_moe_topk-10,ffn_moe_weights-10
13732,10,0,3,63,0.168465868,7.17973757,-1.59653926,7.01127148,ffn_moe_topk-10,ffn_moe_weights-10
13733,10,0,4,192,0.18262361,7.17390394,-1.49867249,6.99128056,ffn_moe_topk-10,ffn_moe_weights-10
13734,10,0,5,97,0.134904474,7.17216635,-1.85827315,7.03726196,ffn_moe_topk-10,ffn_moe_weights-10
13735,10,0,6,156,0.131517366,7.17077446,-1.88760877,7.03925705,ffn_moe_topk-10,ffn_moe_weights-10
13736,10,0,7,77,0.161081642,7.16636133,-1.65020204,7.00527954,ffn_moe_topk-10,ffn_moe_weights-10
13737,11,0,0,140,0.389784813,7.37906647,-0.448216856,6.98928165,ffn_moe_topk-11,ffn_moe_weights-11
13738,11,0,1,27,0.534400284,7.36874914,0.137818664,6.83434868,ffn_moe_topk-11,ffn_moe_weights-11
13739,11,0,2,179,0.349319726,7.2556529,-0.622030735,6.90633297,ffn_moe_topk-11,ffn_moe_weights-11
13740,11,0,3,115,0.2460493,7.19035006,-1.11979508,6.94430065,ffn_moe_topk-11,ffn_moe_weights-11
13741,11,0,4,162,0.138543129,7.11682892,-1.82744324,6.97828579,ffn_moe_topk-11,ffn_moe_weights-11
13742,11,0,5,63,0.129607707,7.11388922,-1.90443182,6.98428154,ffn_moe_topk-11,ffn_moe_weights-11
13743,11,0,6,139,0.111502931,7.11277628,-2.07548046,7.00127316,ffn_moe_topk-11,ffn_moe_weights-11
13744,11,0,7,78,0.146474198,7.11276388,-1.76252651,6.96628952,ffn_moe_topk-11,ffn_moe_weights-11
13745,12,0,0,145,0.311407924,8.31115818,-0.793545246,7.99975061,ffn_moe_topk-12,ffn_moe_weights-12
13746,12,0,1,113,0.237055421,8.28579617,-1.16889143,8.04874039,ffn_moe_topk-12,ffn_moe_weights-12
13747,12,0,2,105,0.21645388,8.24519062,-1.28645229,8.02873707,ffn_moe_topk-12,ffn_moe_weights-12
13748,12,0,3,173,0.193644091,8.23238659,-1.4265033,8.03874207,ffn_moe_topk-12,ffn_moe_weights-12
13749,12,0,4,185,0.175827384,8.2245636,-1.54487729,8.04873657,ffn_moe_topk-12,ffn_moe_weights-12
13750,12,0,5,155,0.132259488,8.20800018,-1.88112688,8.07574081,ffn_moe_topk-12,ffn_moe_weights-12
13751,12,0,6,15,0.181454808,8.20219612,-1.50652194,8.02074146,ffn_moe_topk-12,ffn_moe_weights-12
13752,12,0,7,169,0.13098298,8.19971657,-1.89229524,8.06873322,ffn_moe_topk-12,ffn_moe_weights-12
13753,13,0,0,134,0.383439541,6.60415125,-0.474974453,6.22071171,ffn_moe_topk-13,ffn_moe_weights-13
13754,13,0,1,121,0.230681717,6.4394002,-1.20446575,6.2087183,ffn_moe_topk-13,ffn_moe_weights-13
13755,13,0,2,219,0.113177285,6.33788681,-2.05868959,6.22470951,ffn_moe_topk-13,ffn_moe_weights-13
13756,13,0,3,229,0.121935442,6.29966402,-1.97422838,6.17772865,ffn_moe_topk-13,ffn_moe_weights-13
13757,13,0,4,60,0.0725725219,6.29928493,-2.5478282,6.22671223,ffn_moe_topk-13,ffn_moe_weights-13
13758,13,0,5,66,0.0639578104,6.29666471,-2.68343687,6.23270702,ffn_moe_topk-13,ffn_moe_weights-13
13759,13,0,6,7,0.0668820515,6.28959179,-2.63560104,6.22270966,ffn_moe_topk-13,ffn_moe_weights-13
13760,13,0,7,170,0.048602704,6.2893033,-2.9742527,6.24070072,ffn_moe_topk-13,ffn_moe_weights-13
13761,14,0,0,23,0.361268878,6.42906284,-0.569861054,6.06779385,ffn_moe_topk-14,ffn_moe_weights-14
13762,14,0,1,134,0.258158684,6.3509407,-1.05556083,6.09278202,ffn_moe_topk-14,ffn_moe_weights-14
13763,14,0,2,243,0.151404724,6.20720339,-1.7236259,6.05579853,ffn_moe_topk-14,ffn_moe_weights-14
13764,14,0,3,38,0.134862214,6.19965792,-1.85863519,6.06479549,ffn_moe_topk-14,ffn_moe_weights-14
13765,14,0,4,122,0.0822337642,6.17601442,-2.41237688,6.09378052,ffn_moe_topk-14,ffn_moe_weights-14
13766,14,0,5,131,0.0713949203,6.16517639,-2.56545687,6.09378147,ffn_moe_topk-14,ffn_moe_weights-14
13767,14,0,6,101,0.0667407364,6.16252089,-2.63786745,6.09578037,ffn_moe_topk-14,ffn_moe_weights-14
13768,14,0,7,142,0.0645271689,6.16230249,-2.67396569,6.09777546,ffn_moe_topk-14,ffn_moe_weights-14
13769,15,0,0,150,0.226285309,8.36901855,-1.2294066,8.14273357,ffn_moe_topk-15,ffn_moe_weights-15
13770,15,0,1,96,0.127859309,8.28259182,-1.92002034,8.1547327,ffn_moe_topk-15,ffn_moe_weights-15
13771,15,0,2,70,0.170702115,8.27643394,-1.58065939,8.10573196,ffn_moe_topk-15,ffn_moe_weights-15
13772,15,0,3,214,0.112902686,8.27363491,-2.06142855,8.16073227,ffn_moe_topk-15,ffn_moe_weights-15
13773,15,0,4,39,0.105237499,8.26996994,-2.14033866,8.16473198,ffn_moe_topk-15,ffn_moe_weights-15
13774,15,0,5,91,0.116101906,8.26583862,-2.02987361,8.1497364,ffn_moe_topk-15,ffn_moe_weights-15
13775,15,0,6,248,0.108403072,8.26214123,-2.10715771,8.15373802,ffn_moe_topk-15,ffn_moe_weights-15
13776,15,0,7,219,0.0648760647,8.24861622,-2.66820025,8.18374062,ffn_moe_topk-15,ffn_moe_weights-15
13777,16,0,0,195,0.180486113,7.12380934,-1.51305759,6.94332314,ffn_moe_topk-16,ffn_moe_weights-16
13778,16,0,1,211,0.103187919,7.05551004,-2.16229463,6.95232201,ffn_moe_topk-16,ffn_moe_weights-16
13779,16,0,2,235,0.07729581,7.04960299,-2.47966886,6.97230721,ffn_moe_topk-16,ffn_moe_weights-16
13780,16,0,3,240,0.100275658,7.04759455,-2.19416547,6.94731903,ffn_moe_topk-16,ffn_moe_weights-16
13781,16,0,4,36,0.0744865462,7.04679108,-2.51973009,6.97230434,ffn_moe_topk-16,ffn_moe_weights-16
13782,16,0,5,120,0.116902262,7.04522991,-2.02209759,6.92832756,ffn_moe_topk-16,ffn_moe_weights-16
13783,16,0,6,74,0.0827297047,7.04504347,-2.40582347,6.96231365,ffn_moe_topk-16,ffn_moe_weights-16
13784,16,0,7,78,0.0792347416,7.04454088,-2.45279026,6.96530628,ffn_moe_topk-16,ffn_moe_weights-16
13785,17,0,0,129,0.183086678,7.89199495,-1.49557328,7.70890808,ffn_moe_topk-17,ffn_moe_weights-17
13786,17,0,1,31,0.14254804,7.83147287,-1.79428601,7.68892479,ffn_moe_topk-17,ffn_moe_weights-17
13787,17,0,2,45,0.111067533,7.82397747,-2.07988286,7.7129097,ffn_moe_topk-17,ffn_moe_weights-17
13788,17,0,3,250,0.0878016725,7.82369852,-2.34077692,7.73589706,ffn_moe_topk-17,ffn_moe_weights-17
13789,17,0,4,127,0.10422606,7.8171339,-2.15112591,7.71290779,ffn_moe_topk-17,ffn_moe_weights-17
13790,17,0,5,213,0.0928282961,7.81373167,-2.27958012,7.7209034,ffn_moe_topk-17,ffn_moe_weights-17
13791,17,0,6,8,0.0943722576,7.79728556,-2.26138115,7.70291328,ffn_moe_topk-17,ffn_moe_weights-17
13792,17,0,7,136,0.0759828463,7.7968874,-2.49822307,7.72090435,ffn_moe_topk-17,ffn_moe_weights-17
13793,18,0,0,199,0.127812132,7.37297773,-1.92044342,7.24516582,ffn_moe_topk-18,ffn_moe_weights-18
13794,18,0,1,39,0.1247136,7.36688089,-1.94853115,7.24216747,ffn_moe_topk-18,ffn_moe_weights-18
13795,18,0,2,4,0.150912121,7.35610008,-1.72746503,7.2051878,ffn_moe_topk-18,ffn_moe_weights-18
13796,18,0,3,217,0.153575122,7.34976387,-1.70683157,7.19618893,ffn_moe_topk-18,ffn_moe_weights-18
13797,18,0,4,53,0.0780910924,7.32325315,-2.46857047,7.24516201,ffn_moe_topk-18,ffn_moe_weights-18
13798,18,0,5,122,0.0787079111,7.32087517,-2.46003342,7.24216747,ffn_moe_topk-18,ffn_moe_weights-18
13799,18,0,6,76,0.0633419156,7.31350422,-2.69377112,7.25016212,ffn_moe_topk-18,ffn_moe_weights-18
13800,18,0,7,233,0.0519810542,7.31014252,-2.90349507,7.25816154,ffn_moe_topk-18,ffn_moe_weights-18
13801,19,0,0,62,0.310741216,7.50793362,-0.79665637,7.19719219,ffn_moe_topk-19,ffn_moe_weights-19
13802,19,0,1,239,0.166232362,7.35942698,-1.61256802,7.19319439,ffn_moe_topk-19,ffn_moe_weights-19
13803,19,0,2,24,0.111991577,7.28719378,-2.07055759,7.17520237,ffn_moe_topk-19,ffn_moe_weights-19
13804,19,0,3,16,0.0758827999,7.27207756,-2.49964881,7.19619465,ffn_moe_topk-19,ffn_moe_weights-19
13805,19,0,4,92,0.0433374904,7.26351786,-3.09443259,7.22018051,ffn_moe_topk-19,ffn_moe_weights-19
13806,19,0,5,9,0.0687085018,7.26290607,-2.60669947,7.19419765,ffn_moe_topk-19,ffn_moe_weights-19
13807,19,0,6,176,0.0611674637,7.26035738,-2.73102164,7.19919014,ffn_moe_topk-19,ffn_moe_weights-19
13808,19,0,7,23,0.0527884327,7.25897837,-2.8872304,7.20619011,ffn_moe_topk-19,ffn_moe_weights-19
13809,20,0,0,120,0.240323722,9.4985466,-1.15090549,9.25822258,ffn_moe_topk-20,ffn_moe_weights-20
13810,20,0,1,93,0.130455598,9.39967823,-1.89693642,9.26922226,ffn_moe_topk-20,ffn_moe_weights-20
13811,20,0,2,119,0.135230213,9.38745975,-1.85548472,9.25222969,ffn_moe_topk-20,ffn_moe_weights-20
13812,20,0,3,114,0.180070132,9.36732578,-1.51587248,9.18725586,ffn_moe_topk-20,ffn_moe_weights-20
13813,20,0,4,41,0.0791814998,9.34939766,-2.4535203,9.27021599,ffn_moe_topk-20,ffn_moe_weights-20
13814,20,0,5,56,0.121493578,9.34571171,-1.97836185,9.22421837,ffn_moe_topk-20,ffn_moe_weights-20
13815,20,0,6,116,0.0813063234,9.34152031,-2.42472887,9.26021385,ffn_moe_topk-20,ffn_moe_weights-20
13816,20,0,7,23,0.0720093399,9.339221,-2.55622578,9.26721191,ffn_moe_topk-20,ffn_moe_weights-20
13817,21,0,0,224,0.279679477,7.64478397,-0.946051955,7.36510468,ffn_moe_topk-21,ffn_moe_weights-21
13818,21,0,1,197,0.141619965,7.498734,-1.80189967,7.35711384,ffn_moe_topk-21,ffn_moe_weights-21
13819,21,0,2,153,0.100240372,7.47034407,-2.19455671,7.37010384,ffn_moe_topk-21,ffn_moe_weights-21
13820,21,0,3,36,0.111038871,7.46415186,-2.08017325,7.35311317,ffn_moe_topk-21,ffn_moe_weights-21
13821,21,0,4,187,0.0872022882,7.46130466,-2.34828377,7.37410259,ffn_moe_topk-21,ffn_moe_weights-21
13822,21,0,5,233,0.0999588445,7.45906115,-2.1976819,7.35910225,ffn_moe_topk-21,ffn_moe_weights-21
13823,21,0,6,249,0.0987742767,7.45588446,-2.21091843,7.35711002,ffn_moe_topk-21,ffn_moe_weights-21
13824,21,0,7,251,0.0710593164,7.45315647,-2.57052994,7.38209724,ffn_moe_topk-21,ffn_moe_weights-21
13825,22,0,0,253,0.378120363,6.94664478,-0.497533917,6.56852436,ffn_moe_topk-22,ffn_moe_weights-22
13826,22,0,1,193,0.19445397,6.79995823,-1.42132485,6.60550404,ffn_moe_topk-22,ffn_moe_weights-22
13827,22,0,2,170,0.149518952,6.77001858,-1.73837888,6.62049961,ffn_moe_topk-22,ffn_moe_weights-22
13828,22,0,3,34,0.148232639,6.76673317,-1.74853039,6.61850071,ffn_moe_topk-22,ffn_moe_weights-22
13829,22,0,4,133,0.12739107,6.74089813,-1.92422593,6.61350727,ffn_moe_topk-22,ffn_moe_weights-22
13830,22,0,5,254,0.134242013,6.7277565,-1.8639611,6.59351444,ffn_moe_topk-22,ffn_moe_weights-22
13831,22,0,6,140,0.114664778,6.72616911,-2.04395342,6.61150455,ffn_moe_topk-22,ffn_moe_weights-22
13832,22,0,7,18,0.130455151,6.72096729,-1.89694047,6.59051228,ffn_moe_topk-22,ffn_moe_weights-22
13833,23,0,0,12,0.333286911,5.27570486,-0.693356097,4.9424181,ffn_moe_topk-23,ffn_moe_weights-23
13834,23,0,1,221,0.288534135,5.22695827,-0.90251404,4.93842411,ffn_moe_topk-23,ffn_moe_weights-23
13835,23,0,2,141,0.180991322,5.11941338,-1.5096457,4.9384222,ffn_moe_topk-23,ffn_moe_weights-23
13836,23,0,3,215,0.175231636,5.1026597,-1.54899383,4.92742825,ffn_moe_topk-23,ffn_moe_weights-23
13837,23,0,4,4,0.148472354,5.08188772,-1.74663329,4.93341541,ffn_moe_topk-23,ffn_moe_weights-23
13838,23,0,5,198,0.102518149,5.06792545,-2.16955304,4.96540737,ffn_moe_topk-23,ffn_moe_weights-23
13839,23,0,6,174,0.0940987468,5.05750895,-2.26458549,4.96341038,ffn_moe_topk-23,ffn_moe_weights-23
13840,23,0,7,46,0.0896553919,5.03907537,-2.31784987,4.94941998,ffn_moe_topk-23,ffn_moe_weights-23
13841,24,0,0,95,0.427157581,5.89829206,-0.293457597,5.47113466,ffn_moe_topk-24,ffn_moe_weights-24
13842,24,0,1,23,0.375980794,5.84311819,-0.506643057,5.46713734,ffn_moe_topk-24,ffn_moe_weights-24
13843,24,0,2,83,0.216216937,5.70634365,-1.28785002,5.49012661,ffn_moe_topk-24,ffn_moe_weights-24
13844,24,0,3,126,0.156254992,5.64638042,-1.68636107,5.49012566,ffn_moe_topk-24,ffn_moe_weights-24
13845,24,0,4,160,0.119205959,5.62232447,-1.99997103,5.50311852,ffn_moe_topk-24,ffn_moe_weights-24
13846,24,0,5,141,0.105159998,5.56329823,-2.14116192,5.45813847,ffn_moe_topk-24,ffn_moe_weights-24
13847,24,0,6,249,0.0522078574,5.56232357,-2.89890242,5.51011562,ffn_moe_topk-24,ffn_moe_weights-24
13848,24,0,7,212,0.0868227631,5.55995512,-2.3530612,5.47313213,ffn_moe_topk-24,ffn_moe_weights-24
13849,25,0,0,141,0.53519994,6.4260869,0.141032994,5.89088678,ffn_moe_topk-25,ffn_moe_weights-25
13850,25,0,1,102,0.126474828,6.06633806,-1.93249369,5.9398632,ffn_moe_topk-25,ffn_moe_weights-25
13851,25,0,2,182,0.204369977,6.03328085,-1.35920238,5.82891083,ffn_moe_topk-25,ffn_moe_weights-25
13852,25,0,3,58,0.11001718,6.01889658,-2.09056568,5.90887928,ffn_moe_topk-25,ffn_moe_weights-25
13853,25,0,4,137,0.0929557607,6.01582527,-2.27806759,5.92286968,ffn_moe_topk-25,ffn_moe_weights-25
13854,25,0,5,83,0.0984048024,6.0052824,-2.21507597,5.90687752,ffn_moe_topk-25,ffn_moe_weights-25
13855,25,0,6,112,0.120918438,6.00380135,-1.98376155,5.88288307,ffn_moe_topk-25,ffn_moe_weights-25
13856,25,0,7,25,0.0751263276,6.00200033,-2.51048613,5.92687416,ffn_moe_topk-25,ffn_moe_weights-25
13857,26,0,0,32,0.383495986,5.18396616,-0.474735737,4.80047035,ffn_moe_topk-26,ffn_moe_weights-26
13858,26,0,1,147,0.278702974,5.06617737,-0.950904369,4.78747463,ffn_moe_topk-26,ffn_moe_weights-26
13859,26,0,2,119,0.275254577,5.03673697,-0.968124032,4.76148224,ffn_moe_topk-26,ffn_moe_weights-26
13860,26,0,3,105,0.130180612,4.94164515,-1.8993628,4.81146431,ffn_moe_topk-26,ffn_moe_weights-26
13861,26,0,4,62,0.135689214,4.94015932,-1.85156536,4.80447006,ffn_moe_topk-26,ffn_moe_weights-26
13862,26,0,5,250,0.131417125,4.92388773,-1.88848662,4.79247046,ffn_moe_topk-26,ffn_moe_weights-26
13863,26,0,6,203,0.0961570069,4.91961479,-2.2406733,4.82345772,ffn_moe_topk-26,ffn_moe_weights-26
13864,26,0,7,52,0.113955714,4.91942501,-2.0509572,4.80546951,ffn_moe_topk-26,ffn_moe_weights-26
13865,27,0,0,203,0.652414978,6.28643942,0.629671335,5.63402462,ffn_moe_topk-27,ffn_moe_weights-27
13866,27,0,1,181,0.450603187,6.06763601,-0.198233962,5.617033,ffn_moe_topk-27,ffn_moe_weights-27
13867,27,0,2,226,0.263697714,5.86274433,-1.02683723,5.59904671,ffn_moe_topk-27,ffn_moe_weights-27
13868,27,0,3,191,0.190584451,5.82061243,-1.44621706,5.63002777,ffn_moe_topk-27,ffn_moe_weights-27
13869,27,0,4,249,0.254916877,5.8149724,-1.07255828,5.56005573,ffn_moe_topk-27,ffn_moe_weights-27
13870,27,0,5,17,0.154419482,5.78144884,-1.70035052,5.62702942,ffn_moe_topk-27,ffn_moe_weights-27
13871,27,0,6,38,0.17135489,5.75341177,-1.57605517,5.582057,ffn_moe_topk-27,ffn_moe_weights-27
13872,27,0,7,218,0.12282639,5.75185299,-1.96593297,5.62902641,ffn_moe_topk-27,ffn_moe_weights-27
13873,28,0,0,210,0.470632583,5.04822731,-0.11760506,4.57759476,ffn_moe_topk-28,ffn_moe_weights-28
13874,28,0,1,53,0.23261188,4.80121613,-1.1936214,4.56860447,ffn_moe_topk-28,ffn_moe_weights-28
13875,28,0,2,243,0.220608085,4.76422739,-1.26212645,4.54361916,ffn_moe_topk-28,ffn_moe_weights-28
13876,28,0,3,21,0.191780522,4.72940397,-1.43848205,4.53762341,ffn_moe_topk-28,ffn_moe_weights-28
13877,28,0,4,216,0.139321297,4.71291924,-1.82093859,4.57359791,ffn_moe_topk-28,ffn_moe_weights-28
13878,28,0,5,167,0.134976268,4.703578,-1.85765791,4.56860161,ffn_moe_topk-28,ffn_moe_weights-28
13879,28,0,6,90,0.178167358,4.69778919,-1.52881336,4.51962185,ffn_moe_topk-28,ffn_moe_weights-28
13880,28,0,7,241,0.118765302,4.69236755,-2.00417471,4.5736022,ffn_moe_topk-28,ffn_moe_weights-28
13881,29,0,0,28,0.264309049,5.84835148,-1.02369118,5.58404255,ffn_moe_topk-29,ffn_moe_weights-29
13882,29,0,1,110,0.244059443,5.8401022,-1.13055098,5.59604263,ffn_moe_topk-29,ffn_moe_weights-29
13883,29,0,2,92,0.20559974,5.81463051,-1.35165608,5.60903072,ffn_moe_topk-29,ffn_moe_weights-29
13884,29,0,3,77,0.207360044,5.8123951,-1.34091246,5.60503483,ffn_moe_topk-29,ffn_moe_weights-29
13885,29,0,4,210,0.199569359,5.79461241,-1.38898814,5.59504318,ffn_moe_topk-29,ffn_moe_weights-29
13886,29,0,5,59,0.194543958,5.79359436,-1.42075038,5.59905052,ffn_moe_topk-29,ffn_moe_weights-29
13887,29,0,6,39,0.171474785,5.79150248,-1.57521105,5.62002754,ffn_moe_topk-29,ffn_moe_weights-29
